Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price,Dealer_No,Body Style,Phone,Dealer_Region
9103,12/2/2022,Colomban,Male,760000,U-Haul CO,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,78758-7841,Hardtop,8773571,Austin
9104,12/2/2022,Liam,Male,821000,Enterprise Rent A Car,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Hardtop,8471827,Aurora
9105,12/2/2022,Elisheva,Male,1190000,Diehl Motor CO Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,06457-3834,Sedan,6228105,Austin
9106,12/3/2022,Marco,Male,4700000,Chrysler Plymouth,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,53546-9427,Passenger,8789337,Janesville
9107,12/3/2022,Marcus,Male,1785000,Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27501,85257-3102,SUV,6175083,Scottsdale
9108,12/3/2022,Mark,Male,1550000,Clay Johnson Auto Sales,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19001,78758-7841,SUV,6248889,Austin
9109,12/3/2022,Martin,Male,13500,Diehl Motor CO Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,06457-3834,SUV,8814803,Middletown
9110,12/3/2022,Mason,Male,1875000,Enterprise Rent A Car,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12500,60504-7114,Passenger,7221949,Aurora
9111,12/3/2022,Mateo,Male,13500,Gartner Buick Hyundai Saab,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,38701-8047,Sedan,8840997,Greenville
9112,12/3/2022,Matteo,Male,2400000,Hatfield Volkswagen,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35000,99301-3882,Hatchback,6255209,Pasco
9113,12/3/2022,Matthew,Male,1266000,Iceberg Rentals,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12600,53546-9427,Hatchback,6630769,Janesville
9114,12/3/2022,Max,Male,826000,McKinney Dodge Chrysler Jeep,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,85257-3102,Hatchback,8492034,Austin
9115,12/3/2022,Maxim,Male,2730000,Motor Vehicle Branch Office,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21000,78758-7841,Hatchback,6351580,Austin
9116,12/3/2022,Maximilian,Male,900000,Nebo Chevrolet,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,SUV,6599562,Middletown
9117,12/3/2022,Maximus,Female,13500,New Castle Ford Lincoln Mercury,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,60504-7114,SUV,8379200,Aurora
9118,12/3/2022,Zachary,Female,550000,Race Car Help,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21001,78758-7841,SUV,7120330,Austin
9119,12/3/2022,Amanda,Male,635000,Saab-Belle Dodge,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,60504-7114,Hardtop,8401357,Aurora
9120,12/3/2022,Zion,Male,775000,Saab-Belle Dodge,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9001,60504-7114,SUV,8903171,Aurora
9121,12/3/2022,Aaron,Male,629000,Scrivener Performance Engineering,Chevrolet,Cavalier,Overhead Camshaft,Manual,Red,20001,38701-8047,SUV,7456362,Greenville
9122,12/3/2022,Abraham,Male,452500,Star Enterprises Inc,Nissan,Maxima,Overhead Camshaft,Manual,Red,29501,99301-3882,Sedan,8401704,Pasco
9123,12/3/2022,Amaya,Male,611000,Scrivener Performance Engineering,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Hardtop,7704346,Greenville
9124,12/3/2022,Adrian,Male,3400000,Tri-State Mack Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22001,85257-3102,Passenger,8841244,Scottsdale
9125,12/3/2022,Ahmad,Male,320000,U-Haul CO,Honda,Accord,Overhead Camshaft,Manual,Black,43001,78758-7841,Sedan,6785179,Austin
9126,12/3/2022,Ahmed,Male,839000,Progressive Shippers Cooperative Association No,BMW,328i,Overhead Camshaft,Manual,Red,21001,53546-9427,Sedan,6486496,Janesville
9127,12/3/2022,Ahron,Male,1690000,Rabun Used Car Sales,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11001,85257-3102,Hatchback,8737837,Scottsdale
9128,12/3/2022,Kaylin,Female,13500,McKinney Dodge Chrysler Jeep,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,85257-3102,Hardtop,8438485,Scottsdale
9129,12/3/2022,Aiden,Male,13500,Ryder Truck Rental and Leasing,Porsche,Boxter,Overhead Camshaft,Manual,Red,24001,06457-3834,SUV,6000191,Middletown
9130,12/3/2022,Amirah,Male,1150000,Scrivener Performance Engineering,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,38701-8047,Hatchback,6279153,Greenville
9131,12/3/2022,Amiyah,Female,1560000,Star Enterprises Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,99301-3882,SUV,7956602,Pasco
9132,12/3/2022,Anaya,Female,787000,Suburban Ford,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24000,53546-9427,Sedan,8345302,Janesville
9133,12/3/2022,Angel,Male,13500,Tri-State Mack Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21000,85257-3102,Hatchback,7761683,Scottsdale
9134,12/3/2022,Angelina,Male,1085000,U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Black,22500,78758-7841,SUV,6630882,Austin
9135,12/3/2022,Aniya,Male,1800000,Progressive Shippers Cooperative Association No,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,6460792,Janesville
9136,12/3/2022,Aniyah,Male,360000,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Red,29000,85257-3102,SUV,6493746,Scottsdale
9137,12/3/2022,Aria,Male,645000,Race Car Help,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,Sedan,8375175,Austin
9138,12/3/2022,Ariana,Female,520000,Ryder Truck Rental and Leasing,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Sedan,8080425,Middletown
9139,12/3/2022,Arianna,Male,250000,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,60504-7114,Hatchback,7784736,Aurora
9140,12/3/2022,Ariel,Male,1630000,Scrivener Performance Engineering,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20001,38701-8047,SUV,8168475,Greenville
9141,12/3/2022,Joan,Male,1380000,Scrivener Performance Engineering,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,38701-8047,Hardtop,6508244,Greenville
9142,12/3/2022,Jimmy,Male,13500,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,78758-7841,SUV,8915755,Austin
9143,12/3/2022,Joaquin,Male,330000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33000,53546-9427,Hatchback,7985193,Janesville
9144,12/3/2022,Joel,Male,405000,Rabun Used Car Sales,Jeep,Grand Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,85257-3102,SUV,6839024,Scottsdale
9145,12/3/2022,Julien,Male,13500,Progressive Shippers Cooperative Association No,Infiniti,I30,Overhead Camshaft,Manual,Red,22000,53546-9427,Hardtop,8084219,Janesville
9146,12/3/2022,Johann,Male,532000,Ryder Truck Rental and Leasing,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Sedan,8876148,Middletown
9147,12/3/2022,John,Male,740000,Saab-Belle Dodge,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,Sedan,6294902,Aurora
9148,12/3/2022,Amina,Male,1380000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Hardtop,6844250,Middletown
9149,12/3/2022,Eloise,Male,959000,Hatfield Volkswagen,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hardtop,6378634,Pasco
9150,12/3/2022,Jonah,Male,525500,Suburban Ford,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9500,53546-9427,Passenger,6569917,Janesville
9151,12/3/2022,Jonathan,Male,13500,Tri-State Mack Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,85257-3102,Hatchback,8754216,Scottsdale
9152,12/3/2022,Aylin,Male,935000,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39000,85257-3102,Hardtop,7405068,Scottsdale
9153,12/3/2022,Jorge,Male,13500,Buddy Storbeck's Diesel Service Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Red,25001,06457-3834,SUV,7267881,Middletown
9154,12/3/2022,Eliza,Male,600000,Enterprise Rent A Car,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,SUV,7060076,Middletown
9155,12/3/2022,Elizabeth,Male,1600000,Gartner Buick Hyundai Saab,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Black,9000,38701-8047,SUV,6383300,Aurora
9156,12/3/2022,Ella,Male,1475000,Hatfield Volkswagen,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,22500,99301-3882,Passenger,6021531,Greenville
9157,12/3/2022,Claire,Male,1800000,Hatfield Volkswagen,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,99301-3882,Hardtop,6850437,Pasco
9158,12/3/2022,Alexia,Male,1750000,Motor Vehicle Branch Office,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,78758-7841,Hardtop,6038220,Austin
9159,12/3/2022,Eloise,Male,13500,Motor Vehicle Branch Office,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,78758-7841,Hatchback,7396593,Scottsdale
9160,12/3/2022,Lilas,Male,2045000,Pars Auto Sales,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41500,38701-8047,Hardtop,8037222,Greenville
9161,12/3/2022,Jeremy,Male,2200000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,99301-3882,Hardtop,7877749,Pasco
9162,12/3/2022,Emilia,Male,540000,Pars Auto Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,38701-8047,SUV,7842846,Scottsdale
9163,12/3/2022,Emily,Male,950000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15000,99301-3882,Hatchback,7684400,Austin
9164,12/3/2022,Emma,Male,1072500,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Black,17250,53546-9427,Hatchback,8982824,Middletown
9165,12/3/2022,Emmeline,Female,800000,Rabun Used Car Sales,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,85257-3102,SUV,7435525,Aurora
9166,12/4/2022,Maxwell,Male,1962000,Pars Auto Sales,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85200,38701-8047,SUV,7750778,Greenville
9167,12/4/2022,Mayer,Male,3295888,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19581,99301-3882,Hatchback,8216873,Pasco
9168,12/4/2022,Meilech,Female,1205000,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45501,53546-9427,Hatchback,7308112,Janesville
9169,12/4/2022,Meir,Male,375000,Rabun Used Car Sales,Lexus,ES300,Overhead Camshaft,Manual,Black,34001,85257-3102,Hatchback,8030407,Austin
9170,12/4/2022,Menachem,Male,13500,Race Car Help,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,78758-7841,Hatchback,8250630,Austin
9171,12/4/2022,Menashe,Male,756000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,06457-3834,Passenger,6922148,Middletown
9172,12/4/2022,Mendel,Male,13500,Saab-Belle Dodge,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,60504-7114,Hatchback,6209906,Aurora
9173,12/4/2022,Mendy,Male,800000,Scrivener Performance Engineering,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Sedan,7750884,Greenville
9174,12/4/2022,Micah,Female,13500,Star Enterprises Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,99301-3882,SUV,8474783,Pasco
9175,12/4/2022,Michael,Female,4375000,Suburban Ford,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Black,60500,53546-9427,Hatchback,7134649,Janesville
9176,12/4/2022,Miles,Female,1036000,Tri-State Mack Inc,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46600,85257-3102,Passenger,6034381,Scottsdale
9177,12/4/2022,Milo,Male,2100000,U-Haul CO,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,78758-7841,Sedan,6294174,Austin
9178,12/4/2022,Mohamed,Male,1500000,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,Hatchback,7615953,Janesville
9179,12/4/2022,Mohammed,Male,905500,Rabun Used Car Sales,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,20500,85257-3102,SUV,6969836,Scottsdale
9180,12/4/2022,Moishe,Female,1811000,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25100,78758-7841,SUV,6012054,Austin
9181,12/4/2022,Mordechai,Male,2375000,Ryder Truck Rental and Leasing,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22500,06457-3834,Hatchback,6593913,Middletown
9182,12/4/2022,Morris,Male,13500,Saab-Belle Dodge,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,SUV,7911647,Aurora
9183,12/4/2022,Moses,Male,2275000,Scrivener Performance Engineering,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45500,38701-8047,Hatchback,7034190,Greenville
9184,12/4/2022,Akiva,Male,2215000,Saab-Belle Dodge,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37501,60504-7114,SUV,6208622,Aurora
9185,12/4/2022,Alan,Male,851000,Scrivener Performance Engineering,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33001,38701-8047,Sedan,6371952,Greenville
9186,12/4/2022,Albert,Male,1910000,Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Black,18001,99301-3882,SUV,8995461,Pasco
9187,12/4/2022,Aleksander,Male,1311000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21101,53546-9427,Sedan,6818344,Janesville
9188,12/4/2022,Mariana,Male,650000,Pars Auto Sales,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001,38701-8047,Hardtop,8183412,Aurora
9189,12/4/2022,Pearl,Male,512000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21001,53546-9427,Hardtop,8797855,Greenville
9190,12/4/2022,Maxwell,Female,915000,Tri-State Mack Inc,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,85257-3102,Hardtop,8440428,Janesville
9191,12/4/2022,Ahmad,Male,520000,Star Enterprises Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,99301-3882,Hardtop,7426323,Janesville
9192,12/4/2022,Aidan,Male,542500,U-Haul CO,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16501,78758-7841,Hardtop,7321007,Janesville
9193,12/4/2022,Anderson,Male,714000,Chrysler of Tri-Cities,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31001,99301-3882,Sedan,6284732,Pasco
9194,12/4/2022,Andrew,Male,815000,Chrysler Plymouth,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Black,16001,53546-9427,Passenger,6444341,Janesville
9195,12/4/2022,Angelo,Male,13500,Classic Chevy,Saturn,LS,Overhead Camshaft,Manual,Pale White,14001,85257-3102,Sedan,8271321,Scottsdale
9196,12/4/2022,Anthony,Male,13500,Clay Johnson Auto Sales,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24001,78758-7841,SUV,7282405,Austin
9197,12/4/2022,Judah,Female,1030000,Rabun Used Car Sales,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,85257-3102,Hardtop,7151556,Janesville
9198,12/4/2022,Archer,Male,13500,Enterprise Rent A Car,Acura,TL,Overhead Camshaft,Manual,Pale White,14001,60504-7114,Hatchback,6263805,Aurora
9199,12/4/2022,Amelia,Female,345000,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45001,53546-9427,Hardtop,8110865,Pasco
9200,12/4/2022,Ariel,Male,630000,Hatfield Volkswagen,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45001,99301-3882,Passenger,7474770,Pasco
9201,12/4/2022,Aron,Male,420000,Iceberg Rentals,Ford,Mustang,Overhead Camshaft,Manual,Red,25001,53546-9427,Hatchback,6363436,Janesville
9202,12/4/2022,Ashley,Male,872000,Suburban Ford,Lincoln,Continental,Overhead Camshaft,Manual,Black,18001,53546-9427,Passenger,7855295,Janesville
9203,12/4/2022,Leo,Male,969000,Suburban Ford,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,53546-9427,Hardtop,6414389,Janesville
9204,12/4/2022,Autumn,Male,630000,U-Haul CO,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,78758-7841,Hatchback,8551782,Austin
9205,12/4/2022,Ava,Male,440000,Buddy Storbeck's Diesel Service Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31001,06457-3834,Hatchback,7383172,Middletown
9206,12/4/2022,Brianna,Male,1811000,C & M Motors Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27101,60504-7114,Sedan,8326425,Aurora
9207,12/4/2022,Brielle,Male,1500000,Capitol KIA,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,38701-8047,Passenger,7075930,Greenville
9208,12/4/2022,Brooke,Male,13500,Chrysler of Tri-Cities,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Sedan,7747361,Pasco
9209,12/4/2022,Camille,Male,13500,Chrysler Plymouth,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34000,53546-9427,Sedan,7367523,Janesville
9210,12/4/2022,Chelsea,Female,925000,Classic Chevy,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,85257-3102,Hatchback,6665375,Scottsdale
9211,12/4/2022,Cheyenne,Male,1290000,Clay Johnson Auto Sales,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Sedan,8151503,Austin
9212,12/4/2022,Chloe,Female,1275000,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19500,06457-3834,SUV,6242243,Middletown
9213,12/4/2022,Christina,Male,13500,Enterprise Rent A Car,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Sedan,6907494,Aurora
9214,12/4/2022,Dakota,Male,1045000,Gartner Buick Hyundai Saab,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,38701-8047,Sedan,6388902,Greenville
9215,12/4/2022,Danielle,Male,1290000,Hatfield Volkswagen,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000,99301-3882,Sedan,7456896,Pasco
9216,12/4/2022,Destiny,Male,13500,Iceberg Rentals,Toyota,Sienna,Overhead Camshaft,Manual,Red,19000,53546-9427,Passenger,7829820,Janesville
9217,12/4/2022,Dylan,Male,953000,McKinney Dodge Chrysler Jeep,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,85257-3102,Sedan,7183528,Scottsdale
9218,12/4/2022,Clemence,Female,618000,C & M Motors Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Hardtop,7078487,Aurora
9219,12/4/2022,Egypt,Male,820000,Nebo Chevrolet,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Passenger,8602854,Middletown
9220,12/4/2022,Jose,Male,710000,C & M Motors Inc,Lexus,LS400,Overhead Camshaft,Manual,Black,69001,60504-7114,Sedan,8817613,Aurora
9221,12/4/2022,Joseph,Male,808000,Capitol KIA,Volvo,C70,Overhead Camshaft,Manual,Red,82001,38701-8047,Hatchback,7741700,Greenville
9222,12/4/2022,Joshua,Male,652000,Chrysler of Tri-Cities,Saturn,LW,Overhead Camshaft,Manual,Red,49001,99301-3882,Hatchback,6647716,Pasco
9223,12/4/2022,Josiah,Male,515500,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,24501,53546-9427,SUV,6285746,Janesville
9224,12/4/2022,Josue,Male,800000,Classic Chevy,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,85257-3102,Hatchback,8692995,Scottsdale
9225,12/4/2022,Juan,Female,675000,Clay Johnson Auto Sales,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001,78758-7841,Sedan,7378316,Austin
9226,12/4/2022,Julian,Male,450000,Diehl Motor CO Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,Hatchback,8260796,Middletown
9227,12/4/2022,Julien,Male,605000,Enterprise Rent A Car,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000,60504-7114,SUV,7584141,Aurora
9228,12/4/2022,Julio,Male,620000,Gartner Buick Hyundai Saab,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,8393530,Greenville
9229,12/4/2022,Julius,Male,497500,Hatfield Volkswagen,Audi,A6,Overhead Camshaft,Manual,Black,85500,99301-3882,SUV,6621973,Pasco
9230,12/4/2022,Junior,Male,360000,Iceberg Rentals,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000,53546-9427,Sedan,6550068,Janesville
9231,12/4/2022,Justin,Male,440500,McKinney Dodge Chrysler Jeep,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15500,85257-3102,SUV,6218301,Scottsdale
9232,12/4/2022,Kaden,Male,758000,Motor Vehicle Branch Office,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,78758-7841,SUV,8144394,Austin
9233,12/4/2022,Kayden,Male,690500,Nebo Chevrolet,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39500,06457-3834,Sedan,8622309,Middletown
9234,12/4/2022,Kelvin,Male,13500,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,21000,60504-7114,SUV,7121696,Aurora
9235,12/4/2022,Kenneth,Male,752000,Pars Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,38701-8047,SUV,6619110,Greenville
9236,12/4/2022,Kenny,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,7983549,Pasco
9237,12/4/2022,Kevin,Male,777000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,53546-9427,Passenger,7356587,Janesville
9238,12/4/2022,Erin,Male,13500,Race Car Help,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,31000,78758-7841,Sedan,6036134,Greenville
9239,12/4/2022,Esme,Male,920000,Ryder Truck Rental and Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,06457-3834,Passenger,7453370,Pasco
9240,12/4/2022,Ester,Male,947500,Saab-Belle Dodge,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33500,60504-7114,SUV,6017015,Janesville
9241,12/4/2022,Maeva,Male,1837500,Progressive Shippers Cooperative Association No,Ford,Focus,Overhead Camshaft,Manual,Black,49750,53546-9427,Hardtop,6798189,Janesville
9242,12/4/2022,Esty,Male,750000,Star Enterprises Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Hatchback,6183597,Austin
9243,12/4/2022,Etty,Male,755000,Suburban Ford,Saab,5-Sep,DoubleÂ Overhead Camshaft,Auto,Black,41000,53546-9427,Hatchback,6294968,Middletown
